request_id,config_hash,invocation_count,generated_tokens_before_sample,forced_token_id,requested_forced_token_id,mask_count,masked_token_ids,entropy_before,entropy_after,entropy_target,entropy_error
paired-en-source-202-structural_only,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,12,11,,,0,[],,,,
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,1,0,,,0,[],2.8207965442561544e-05,0.005724965129047632,3.0,2.9999717920345574
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,2,1,,,0,[],8.113809599308297e-05,0.015883004292845726,3.0,2.999918861904007
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,3,2,,,0,[],0.44011712074279785,0.6039802432060242,3.0,2.559882879257202
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,4,3,,,0,[],0.5488330721855164,0.8614425659179688,3.0,2.4511669278144836
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,5,4,,,0,[],0.009220436215400696,0.2119527906179428,3.0,2.9907795637845993
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,6,5,,,0,[],1.5068793572936556e-06,0.0015179916517809033,3.0,2.9999984931206427
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,7,6,,,0,[],0.033758167177438736,0.23398533463478088,3.0,2.9662418328225613
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,8,7,,,0,[],0.46363770961761475,0.7619882822036743,3.0,2.5363622903823853
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,9,8,,,0,[],0.2915492653846741,0.5477498769760132,3.0,2.708450734615326
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,10,9,,,0,[],0.10828505456447601,0.45055919885635376,3.0,2.891714945435524
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,11,10,,,0,[],1.8166509407890885e-09,6.349567411234602e-05,3.0,2.999999998183349
paired-en-source-202-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,12,11,,,0,[],2.1868451938189537e-07,0.013334755785763264,3.0,2.9999997813154806
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,1,0,,,2,"[76482, 92040]",5.753757363891054e-07,0.0009305588901042938,2.5,2.4999994246242636
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,2,1,,,2,"[76482, 92040]",0.01053102221339941,0.13520726561546326,2.5,2.4894689777866006
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,3,2,,,2,"[76482, 92040]",0.5029865503311157,0.6451312899589539,2.5,1.9970134496688843
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,4,3,,,2,"[76482, 92040]",0.3296743929386139,0.6648149490356445,2.5,2.170325607061386
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,5,4,,,2,"[76482, 92040]",0.814186155796051,1.3202619552612305,2.5,1.685813844203949
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,6,5,,,2,"[76482, 92040]",9.645345016906504e-06,0.003998376429080963,4.0,3.999990354654983
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,7,6,,,2,"[76482, 92040]",0.06207389011979103,0.2832784652709961,4.0,3.937926109880209
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,8,7,,,2,"[76482, 92040]",0.5246463418006897,0.9436717629432678,4.0,3.4753536581993103
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,9,8,,,2,"[76482, 92040]",0.09216960519552231,0.3752257823944092,4.0,3.9078303948044777
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,10,9,,,2,"[76482, 92040]",0.007197229191660881,0.13907338678836823,4.0,3.992802770808339
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,11,10,,,2,"[76482, 92040]",2.3834783036136287e-09,9.577718446962535e-05,6.0,5.999999997616522
paired-en-source-202-full_supported,d4b51142c3006b217839ad6722d464badf44ac1159e8daf920e74b657e3aa2ef,12,11,,,2,"[76482, 92040]",4.0999310613187845e-08,0.010707673616707325,6.0,5.999999959000689
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,1,0,,,2,"[76482, 92040]",5.753757363891054e-07,0.0009305588901042938,2.5,2.4999994246242636
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,2,1,,,2,"[76482, 92040]",0.01053102221339941,0.13520726561546326,2.5,2.4894689777866006
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,3,2,,,2,"[76482, 92040]",0.5029865503311157,0.6451312899589539,2.5,1.9970134496688843
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,4,3,,,2,"[76482, 92040]",0.3296743929386139,0.6648149490356445,2.5,2.170325607061386
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,5,4,,,2,"[76482, 92040]",0.814186155796051,1.3202619552612305,2.5,1.685813844203949
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,6,5,,,2,"[76482, 92040]",9.645345016906504e-06,0.003998376429080963,4.0,3.999990354654983
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,7,6,,,2,"[76482, 92040]",0.06207389011979103,0.2832784652709961,4.0,3.937926109880209
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,8,7,,,2,"[76482, 92040]",0.5246463418006897,0.9436717629432678,4.0,3.4753536581993103
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,9,8,,,2,"[76482, 92040]",0.09216960519552231,0.3752257823944092,4.0,3.9078303948044777
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,10,9,,,2,"[76482, 92040]",0.007197229191660881,0.13907338678836823,4.0,3.992802770808339
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,11,10,,,2,"[76482, 92040]",2.3834783036136287e-09,9.577718446962535e-05,6.0,5.999999997616522
paired-en-source-202-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,12,11,,,2,"[76482, 92040]",4.0999310613187845e-08,0.010707673616707325,6.0,5.999999959000689
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,1,0,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,2,1,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,3,2,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,4,3,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,5,4,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,6,5,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,7,6,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,8,7,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,9,8,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,10,9,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,11,10,,,0,[],,,,
paired-en-source-202-full_minus_logit,98047aa09d4119bbb090047c8b28600dafe1d2efdabae32fc199c3b1265ad810,12,11,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,1,0,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,2,1,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,3,2,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,4,3,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,5,4,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,6,5,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,7,6,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,8,7,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,9,8,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,10,9,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,11,10,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,12,11,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,13,12,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,14,13,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,15,14,,,0,[],,,,
paired-cs-source-101-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,16,15,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,1,0,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,2,1,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,3,2,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,4,3,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,5,4,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,6,5,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,7,6,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,8,7,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,9,8,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,10,9,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,11,10,,,1,[51253],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,12,11,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,13,12,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,14,13,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,15,14,,,0,[],,,,
paired-cs-source-101-structural_only,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,16,15,,,0,[],,,,
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,1,0,,,0,[],0.6679856777191162,2.5873303413391113,3.0,2.332014322280884
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,2,1,,,0,[],0.7849830985069275,1.0754518508911133,3.0,2.2150169014930725
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,3,2,,,0,[],5.439986489363946e-05,0.01083779614418745,3.0,2.9999456001351064
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,4,3,,,0,[],0.39315441250801086,1.130298376083374,3.0,2.606845587491989
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,5,4,,,0,[],2.424613931850672e-08,0.0005090056220069528,3.0,2.9999999757538607
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,6,5,,,0,[],0.2734987735748291,1.8377881050109863,3.0,2.726501226425171
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,7,6,,,0,[],0.4711049199104309,1.2346391677856445,3.0,2.528895080089569
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,8,7,,,0,[],0.0009861000580713153,0.11660945415496826,3.0,2.9990138999419287
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,9,8,,,0,[],0.05195197835564613,0.26212549209594727,3.0,2.948048021644354
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,10,9,,,0,[],0.07682972401380539,1.6598154306411743,3.0,2.9231702759861946
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,11,10,,,0,[],0.002083687810227275,0.1336824893951416,3.0,2.9979163121897727
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,12,11,,,0,[],0.0006802062853239477,0.04251447319984436,3.0,2.999319793714676
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,13,12,,,0,[],0.04238305613398552,0.25225457549095154,3.0,2.9576169438660145
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,14,13,,,0,[],0.04458063840866089,0.24897928535938263,3.0,2.955419361591339
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,15,14,,,0,[],0.13226816058158875,1.4133707284927368,3.0,2.8677318394184113
paired-cs-source-101-logit_only,27843a1cdfe0b1b9265025465503f7196e0b6c21b8e51638e494f3c3c2a20f30,16,15,,,0,[],0.00035315577406436205,0.04943877086043358,3.0,2.9996468442259356
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,1,0,,,2,"[76482, 92040]",0.21026314795017242,1.644299864768982,2.5,2.2897368520498276
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,2,1,,,2,"[76482, 92040]",1.2745274034386966e-05,0.005473651457577944,2.5,2.4999872547259656
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,3,2,,,2,"[76482, 92040]",0.1365315318107605,0.8666163682937622,2.5,2.3634684681892395
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,4,3,,,2,"[76482, 92040]",1.4409208404231322e-07,0.0015268797287717462,2.5,2.499999855907916
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,5,4,,,2,"[76482, 92040]",0.21643131971359253,1.7132189273834229,2.5,2.2835686802864075
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,6,5,,,2,"[76482, 92040]",0.5698494911193848,1.2804909944534302,4.0,3.4301505088806152
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,7,6,,,2,"[76482, 92040]",0.0005303422221913934,0.08032068610191345,4.0,3.9994696577778086
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,8,7,,,3,"[76482, 92040, 133489]",0.001303236000239849,0.18893039226531982,4.0,3.99869676399976
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,9,8,,,2,"[76482, 92040]",0.10845662653446198,0.9853655099868774,4.0,3.891543373465538
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,10,9,,,2,"[76482, 92040]",0.02333322912454605,0.25670769810676575,4.0,3.976666770875454
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,11,10,,,2,"[76482, 92040]",0.30875059962272644,0.5936613082885742,6.0,5.691249400377274
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,12,11,,,2,"[76482, 92040]",4.2220273144266685e-07,0.0010428710374981165,6.0,5.999999577797269
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,13,12,,,2,"[76482, 92040]",0.0068147755227983,0.45641830563545227,6.0,5.993185224477202
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,14,13,,,2,"[76482, 92040]",1.4897970686433837e-05,0.01745479553937912,6.0,5.999985102029314
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,15,14,,,2,"[76482, 92040]",0.00031793417292647064,0.02680087834596634,6.0,5.9996820658270735
paired-cs-source-101-full_supported,217df8b3740992fdf262c5d7ec4db88ba9633a66fa75a1555a7e38aba7222fa5,16,15,,,2,"[76482, 92040]",0.009104648604989052,0.1271917223930359,4.5,4.490895351395011
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,1,0,,,2,"[76482, 92040]",0.21026314795017242,1.644299864768982,2.5,2.2897368520498276
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,2,1,,,2,"[76482, 92040]",1.2745274034386966e-05,0.005473651457577944,2.5,2.4999872547259656
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,3,2,,,2,"[76482, 92040]",0.1365315318107605,0.8666163682937622,2.5,2.3634684681892395
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,4,3,,,2,"[76482, 92040]",1.4409208404231322e-07,0.0015268797287717462,2.5,2.499999855907916
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,5,4,,,2,"[76482, 92040]",0.21643131971359253,1.7132189273834229,2.5,2.2835686802864075
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,6,5,,,2,"[76482, 92040]",0.5698494911193848,1.2804909944534302,4.0,3.4301505088806152
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,7,6,,,2,"[76482, 92040]",0.0005303422221913934,0.08032068610191345,4.0,3.9994696577778086
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,8,7,,,2,"[76482, 92040]",0.0309869684278965,0.20967943966388702,4.0,3.9690130315721035
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,9,8,,,2,"[76482, 92040]",0.05103781446814537,1.4154503345489502,4.0,3.9489621855318546
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,10,9,,,2,"[76482, 92040]",0.00039410710451193154,0.08814108371734619,4.0,3.999605892895488
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,11,10,,,2,"[76482, 92040]",0.0006940016755834222,0.037307050079107285,6.0,5.999305998324417
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,12,11,,,2,"[76482, 92040]",0.00860233511775732,0.11834913492202759,6.0,5.991397664882243
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,13,12,,,2,"[76482, 92040]",0.6874966025352478,0.7296969294548035,6.0,5.312503397464752
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,14,13,,,2,"[76482, 92040]",0.014690311625599861,0.6822715997695923,6.0,5.9853096883744
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,15,14,,,2,"[76482, 92040]",2.5813344109337777e-05,0.01232101023197174,6.0,5.999974186655891
paired-cs-source-101-full_minus_structural,f10facff490a1d0f6f9be7adccd9e7164cb0dee82d17d0f57ab4923e5d24bec6,16,15,,,2,"[76482, 92040]",3.1368035706691444e-06,0.005772711709141731,4.5,4.499996863196429
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,1,0,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,2,1,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,3,2,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,4,3,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,5,4,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,6,5,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,7,6,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,8,7,,,1,[133489],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,9,8,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,10,9,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,11,10,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,12,11,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,13,12,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,14,13,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,15,14,,,0,[],,,,
paired-cs-source-101-full_minus_logit,40f1aae43f8faacf1839b35099881caba9d6f2bb4bd70edbcb2b46e42aea14ef,16,15,,,0,[],,,,
paired-cs-source-202-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,1,0,,,0,[],,,,
paired-cs-source-202-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,2,1,,,0,[],,,,
paired-cs-source-202-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,3,2,,,0,[],,,,
paired-cs-source-202-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,4,3,,,0,[],,,,
paired-cs-source-202-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,5,4,,,0,[],,,,
paired-cs-source-202-developer_prompt_only,4155a1f8730d726f4237cffc5e64ceeeef1011182327a96b035402cb74bdacee,6,5,,,0,[],,,,
